,POST_ID,MS_PAY_STATION_ID,MS_SPACE_NUM,ON_OFFSTREET_TYPE,OSP_ID,PM_DISTRICT_ID,BLOCKFACE_ID,METER_TYPE,OLD_RATE_AREA,STREET_ID,STREET_NAME,STREET_NUM,ORIENTATION,LONGITUDE,LATITUDE,COLLECTION_ROUTE_DESC,COLLECTION_SUBROUTE_DESC,Neighborhoods,Analysis Neighborhoods
183,720-02040,720-02002,4,ON,0,1,720022,MS,Area 1,720,WASHINGTON ST,204,0,-122.3984419,37.7961984,Washington St: 200 - 400,"Washington St: 200, 300, 500",77,8
184,614-11380,-,0,ON,0,15,614112,SS,Area 3,614,POST ST,1138,0,-122.4211943,37.7867229,Post - Geary - O Farrell,Post-Geary-Offarrell,50,21
185,207-01500,-,0,ON,0,14,207012,SS,Area 2,207,07TH ST,150,225,-122.4098711,37.7782448,4th St: Unit 400 5th St:,4th St,32,34
186,600-04140,-,0,ON,0,12,600042,SS,Area 2,600,PACIFIC AVE,414,0,-122.4026759,37.7974638,Jackson St: Unit - 800,Pacific: 200 - 500,106,23
187,837-10730,-,0,ON,0,11,837101,SS,Port 6,837,FRONT ST,1073,270,-122.4004583,37.8012256,Green St; Vallejo St; Front St,Green,77,8
188,386-02200,-,0,ON,0,1,386022,SS,-,386,DRUMM ST,220,90,-122.3967679,37.7961607,,,108,8
189,210-02080,-,0,ON,0,14,210022,SS,Area 2,210,10TH ST,208,225,-122.4141642,37.7737642,9th St: Unit - 300 10th St,9th St Unit-300,32,34
190,463-01430,-,0,ON,0,2,463011,SS,Area 1,463,HAWTHORNE ST,143,45,-122.3965431,37.7837286,3rd St: Unit -600 2nd St:,New Montgomery / Hawthorne,32,8
191,202-02380,-,0,ON,0,1,202022,SS,-,202,02ND ST,238,225,-122.3973166,37.7859283,,,32,8
192,339-03110,-,0,ON,0,2,339031,SS,Area 3,339,BERRY ST,311,135,-122.39585777,37.77371856,Townsend St: Unit-300 King St,Berry Street | 200-400 Block,34,4
193,878-00760,-,0,ON,0,11,878002,SS,Port 6,878,VALLEJO ST,76,0,-122.3995803,37.7998073,Green St; Vallejo St; Front St,Green,77,8
194,686-02360,-,0,ON,0,13,686022,SS,Area 2,686,TURK ST,236,0,-122.4136491,37.7829087,Turk St: 100 - 900,Turk Unit-700,20,36
195,562-02060,-,0,ON,0,13,562022,SS,Area 1,562,MASON ST,206,90,-122.40947436,37.78550831,Jones St: Unit - 800,Mason: Unit - 600,19,36
196,864-04500,-,0,ON,0,2,864042,SS,Port 8,864,SPEAR ST,450,225,-122.3887415,37.7881889,South Sea Wall Port,Spear Street | 400,30,8
197,720-03380,720-03004,38,ON,0,1,720032,MS,Area 1,720,WASHINGTON ST,338,0,-122.3996344,37.7960464,Washington St: 200 - 400,"Washington St: 200, 300, 500",77,8
198,210-01490,-,0,ON,0,14,210011,SS,Area 2,210,10TH ST,149,45,-122.4147013,37.7744262,9th St: Unit - 300 10th St,9th St Unit-300,32,34
199,837-10170,-,0,ON,0,11,837101,SS,Port 6,837,FRONT ST,1017,270,-122.4003698,37.800789,Green St; Vallejo St; Front St,Green,77,8
200,552-06360,-,0,ON,0,2,552062,SS,Area 3,552,LONG BRIDGE ST,636,225,-122.39228326,37.77293918,4th St: 1200-1700 China Basin,MISSION BAY,34,4
201,651-09070,-,0,ON,0,12,651091,SS,Area 3,651,SANSOME ST,907,270,-122.40236633,37.7987303,Sansome St: Unit-800 Battery S,Sansome: Unit - 800 Halleck,106,23
202,681-07150,-,0,ON,0,13,681071,SS,Area 1,681,TAYLOR ST,715,270,-122.4120525,37.7892741,Jones St: Unit - 800,Taylor: Unit - 700,50,21
203,837-09110,-,0,ON,0,11,837091,SS,Port 6,837,FRONT ST,911,270,-122.4001738,37.7998054,Green St; Vallejo St; Front St,Green,77,8
204,340-00440,-,0,ON,0,2,340002,SS,Area 2,340,BLUXOME ST,44,315,-122.3969233,37.7768823,Brannan St: 200 - 500,Bluxome St Unit block,32,34
205,520-10130,-,0,ON,0,12,520101,SS,Area 2,520,KEARNY ST,1013,270,-122.4054645,37.7974118,Grant Ave: Unit -1500,Kearny: 600 - 1000,106,23
206,203-07100,-,0,ON,0,2,203072,SS,-,203,03RD ST,710,225,-122.3925173,37.7785392,,,34,4
207,470-08326,470-08320,6,ON,0,1,470082,MS,Area 2,470,HOWARD ST,844,315,-122.4038941,37.7824304,Howard St: 100 - 1500,Howard St: 800,32,34
208,340-00846,-,0,ON,0,2,340002,SS,Area 2,340,BLUXOME ST,84,315,-122.397852,37.7761515,Brannan St: 200 - 500,Bluxome St Unit block,32,34
209,818-01840,-,0,ON,0,2,818012,SS,Port 10,818,BRANNAN ST,184,315,-122.3896594,37.7838767,Beale st and Delancy St,Delancy St 600,31,8
210,869-04190,-,0,ON,0,2,869041,SS,Port 11,869,TERRY A FRANCOIS BLVD,419,90,-122.38699452,37.7726198,TERRY A FRANCOIS 400-500,TERRY A FRANCOIS 400-500,34,4
211,827-03130,-,0,ON,0,2,827031,SS,Port 11,827,CHINA BASIN ST,313,180,-122.38751887,37.77204,TERRY A FRANCOIS 400-500,TERRY A FRANCOIS 400-500,34,4
212,324-11500,-,0,ON,0,12,324112,SS,Area 3,324,BATTERY ST,1150,90,-122.40167492,37.80210181,Broadway St: Unit - 800,Battery: 800 - 1200,77,8
213,691-00380,-,0,ON,0,12,691002,SS,Area 3,691,UNION ST,38,0,-122.4013323,37.8014781,Broadway St: Unit - 800,Battery: 800 - 1200,77,8
214,542-10120,-,0,ON,0,15,542102,SS,Area 3,542,LARKIN ST,1012,90,-122.4182782,37.7874576,Larkin St: Unit - 1100,Larkin Unit-1100,50,21
215,420-03550,-,0,ON,0,2,420031,SS,-,420,FREMONT ST,355,45,-122.392141,37.7869571,,,30,8
216,606-15420,-,0,ON,0,15,606152,SS,Area 3,606,PINE ST,1542,0,-122.421784,37.7895244,,,105,21
217,818-01900,-,0,ON,0,2,818012,SS,-,818,BRANNAN ST,190,315,-122.3897495,37.7838063,,,31,8
218,203-03560,-,0,ON,0,2,203032,SS,Area 1,203,03RD ST,356,225,-122.3979368,37.7828671,3rd St: Unit -600 2nd St:,Bryant 300-600 / Harrison 600,32,34
219,445-01260,-,0,ON,0,12,445012,SS,Area 3,445,GREEN ST,126,0,-122.402356,37.8004008,Broadway St: Unit - 800,Battery: 800 - 1200 Sansome,77,8
220,684-01940,-,0,ON,0,2,684012,SS,Area 1,684,TOWNSEND ST,194,315,-122.3926408,37.7790608,Townsend St: Unit-300 King St,SBC Park: Townsend Unit-200,31,8
221,869-00410,-,0,ON,0,2,869001,SS,-,869,TERRY A FRANCOIS BLVD,41,0,-122.3881278,37.7764561,,,34,4
222,444-08230,-,0,ON,0,1,444081,SS,Area 2,444,GRANT AVE,823,270,-122.4064893,37.794985,Grant Ave: Unit -1500,Grant: 400 - 1100,104,6
223,701-14240,-,0,ON,0,15,701142,SS,-,701,VAN NESS AVE,1424,90,-122.4219301,37.789204,,,50,21
224,205-06510,205-06001,51,ON,0,2,205061,MS,Area 2,205,05TH ST,651,45,-122.3977527,37.77589,5th St: 600,"5th St St: 100, 600",32,34
225,401-04090,-,0,ON,0,13,401041,SS,Area 3,401,ELLIS ST,409,180,-122.41324433,37.78474511,Ellis St: Unit - 900,Ellis Unit-300,20,36
226,400-02050,-,0,ON,0,13,400021,SS,Area 2,400,EDDY ST,205,180,-122.4112318,37.7840491,Eddy St: 100 - 900,Eddy: 100-800,20,36
227,205-06630,205-06001,63,ON,0,2,205061,MS,Area 2,205,05TH ST,663,45,-122.3974688,37.7756634,5th St: 600,"5th St St: 100, 600",32,34
228,576-05280,-,0,ON,0,2,576052,SS,Area 3,576,MISSION ROCK ST,528,0,-122.39085294,37.77292413,4th St: 1200-1700 China Basin,MISSION BAY,34,4
229,569-00080,-,0,ON,0,1,569002,SS,Area 1,569,MARKET ST,8,315,-122.3949141,37.7945486,Folsom St: Unit-800 1st:,Folsom-Steuart,108,8
230,327-06420,-,0,ON,0,12,327062,SS,-,327,BROADWAY,642,0,-122.4083061,37.7977467,,,106,6
231,470-14190,-,0,ON,0,14,470141,SS,Area 3,470,HOWARD ST,1419,135,-122.414791,37.7735957,Howard St: 800 - 1600,Howard 1400-900,32,34
232,330-04420,-,0,ON,0,2,330042,SS,Area 1,330,BRANNAN ST,442,315,-122.3952729,37.7794369,Brannan St: 200 - 500,5th & Brannan,32,34
233,472-00090,-,0,ON,0,3,472001,SS,Area 2,472,HYDE ST,9,270,-122.41508321,37.77918321,Hyde St: Unit - 1000,Hyde Unit-600,21,36
234,340-01754,340-01750,4,ON,0,14,340011,MS,Area 3,340,BLUXOME ST,175,135,-122.39929602,37.77481231,Bluxome St: Unit - 100,Bluxome St. Unit - 100,32,4
235,330-08400,-,0,ON,0,42,330082,SS,Area 3,330,BRANNAN ST,840,315,-122.4042873,37.7723179,Brannan St: 700 - 900 9th St,9th-11th Brannan Bryant Harrison,33,34
236,368-01150,-,0,ON,0,13,368011,SS,Area 1,368,CYRIL MAGNIN ST,115,270,-122.408928,37.7858887,,,19,36
237,831-04540,-,0,ON,0,2,831041,SS,Port 7,831,EMBARCADERO SOUTH,454,270,-122.3880918,37.7880393,South Embarcadero,South Embarcadero 400-700,30,8
238,350-07370,-,0,ON,0,12,350071,SS,Area 2,350,CALIFORNIA ST,737,180,-122.4070803,37.7922223,California: Unit - 900 Pine St,California: Unit - 700,104,8
239,324-06200,-,0,ON,0,12,324062,SS,Area 2,324,BATTERY ST,620,90,-122.4006679,37.797084,Sansome St: Unit-800 Battery S,Sansome: Unit - 800,77,8
240,330-07530,-,0,ON,0,14,330071,SS,Area 3,330,BRANNAN ST,753,135,-122.402349,37.7736086,Brannan St: 700 - 900 9th St,9th-11th Brannan Bryant Harrison,32,34
241,576-05300,-,0,ON,0,2,576052,SS,Area 3,576,MISSION ROCK ST,530,0,-122.39091468,37.77292096,,,34,4
242,202-03480,-,0,ON,0,2,202032,SS,-,202,02ND ST,348,225,-122.395558,37.784508,,,32,8
243,568-09760,-,0,ON,0,14,568092,SS,Area 2,568,MISSION ST,976,315,-122.4082507,37.7814268,Mission St: Unit - 1600,Mission 700-1100,32,34
244,201-02390,-,0,ON,0,1,201021,SS,-,201,01ST ST,239,45,-122.39498482,37.78782791,,,32,8
245,330-05650,-,0,ON,0,2,330051,SS,Area 2,330,BRANNAN ST,565,135,-122.3979305,37.7770906,Brannan St: 200 - 500,5th & Brannan,32,34
246,209-00550,-,0,ON,0,14,209001,SS,Area 2,209,09TH ST,55,45,-122.4148982,37.7764953,9th St: Unit - 300 10th St,9th St Unit-300,32,34
247,651-05200,-,0,ON,0,1,651052,SS,Area 1,651,SANSOME ST,520,90,-122.4014839,37.7951762,Sansome St: Unit-800 Battery S,Sansome: Unit - 800,108,6
248,204-03130,-,0,ON,0,2,204031,SS,Area 1,204,04TH ST,313,45,-122.4008008,37.7818557,4th St: Unit 400 5th St:,4th St,32,34
249,568-12450,-,0,ON,0,14,568121,SS,Area 2,568,MISSION ST,1245,135,-122.4141344,37.776579,Mission St: Unit - 1600,Mission 700-1100,32,34
250,463-00260,-,0,ON,0,1,463002,SS,Area 1,463,HAWTHORNE ST,26,225,-122.3986692,37.78528308,3rd St: Unit -600 2nd St:,New Montgomery / Hawthorne,32,8
251,570-03650,-,0,ON,0,1,570031,SS,Area 2,570,MINNA ST,365,135,-122.40542805,37.78268001,4th St: Unit 400 5th St:,4th St,32,34
252,340-00831,340-00830,1,ON,0,2,340001,MS,Area 2,340,BLUXOME ST,83,135,-122.3975436,37.77618582,Bluxome St: Unit - 100,Bluxome St. Unit - 100,32,34
253,500-06290,-,0,ON,0,12,500061,SS,Area 2,500,JACKSON ST,629,180,-122.4061203,37.7960491,Jackson St: Unit - 800,Jackson: Unit - 800,104,6
254,330-08290,-,0,ON,0,42,330081,SS,Area 3,330,BRANNAN ST,829,135,-122.40388685,37.77239498,Brannan St: 700 - 900 9th St,9th-11th Brannan Bryant Harrison,33,34
255,681-02120,-,0,ON,0,13,681022,SS,Area 1,681,TAYLOR ST,212,90,-122.41094851,37.78454203,Jones St: Unit - 800,Taylor: Unit - 700,20,36
256,471-08630,-,0,ON,0,2,471081,SS,Area 2,471,HARRISON ST,863,135,-122.4013785,37.7792734,Harrison St: 400 - 800,Harrison 400-700,32,34
257,340-01338,340-01330,8,ON,0,14,340011,MS,Area 3,340,BLUXOME ST,133,135,-122.39867141,37.7752986,Bluxome St: Unit - 100,Bluxome St. Unit - 100,32,4
258,336-08370,-,0,ON,0,13,336081,SS,Area 1,336,BUSH ST,837,180,-122.4116028,37.7897355,Bush St: 100 - 900 Sutter St,Bush: 200 - 900,50,21
259,330-02950,-,0,ON,0,2,330021,SS,Area 1,330,BRANNAN ST,295,135,-122.3917635,37.781967,Brannan St: 200 - 500,5th & Brannan,31,8
260,471-06490,-,0,ON,0,2,471061,SS,Area 1,471,HARRISON ST,649,135,-122.3965031,37.7831137,Harrison St: 400 - 800,Harrison 400-700,32,8
261,831-06460,-,0,ON,0,2,831061,SS,Port 9,831,EMBARCADERO SOUTH,646,270,-122.3883939,37.7830729,South Embarcadero,South Embarcadero 400-700,31,8
262,380-05200,-,0,ON,0,12,380052,SS,Area 2,380,DAVIS ST,520,90,-122.3983988,37.7978031,Davis St: Unit - 600,Davis: Unit - 200,77,8
263,470-09680,-,0,ON,0,14,470092,SS,Area 2,470,HOWARD ST,968,315,-122.4064643,37.7803995,Howard St: 800 - 1600,Howard 1400-900,32,34
264,470-06290,-,0,ON,0,1,470061,SS,Area 1,470,HOWARD ST,629,135,-122.3988987,37.7861504,Howard St: Unit - 600 Bryan St,Howard Unit-600,32,8
265,208-04070,-,0,ON,0,42,208041,SS,Area 3,208,08TH ST,407,45,-122.4082666,37.77360074,Brannan St: 700 - 900 9th St,9th-11th Brannan Bryant Harrison,32,34
266,568-11550,-,0,ON,0,14,568111,SS,Area 2,568,MISSION ST,1155,135,-122.4121291,37.778162,Mission St: Unit - 1600,Mission 700-1100,32,34
267,502-07250,-,0,ON,0,13,502071,SS,Area 2,502,JONES ST,725,270,-122.4135663,37.7883224,Jones St: Unit - 800,Jones: Unit - 800,50,21
268,684-05071,684-05001,7,ON,0,14,684051,MS,Area 3,684,TOWNSEND ST,507,135,-122.39958719,37.77329809,Townsend St: 100 - 500,Townsend St. 300 - 500,34,4
269,206-02570,-,0,ON,0,14,206021,SS,Area 2,206,06TH ST,257,45,-122.40577652,37.7787558,4th St: Unit 400 5th St:,4th St,32,34
270,471-07370,-,0,ON,0,2,471071,SS,Area 1,471,HARRISON ST,737,135,-122.3983425,37.7816623,Harrison St: 400 - 800,Harrison 400-700,32,34
271,206-01280,-,0,ON,0,14,206012,SS,Area 2,206,06TH ST,128,225,-122.4081106,37.7803757,4th St: Unit 400 5th St:,4th St,32,34
272,202-07190,-,0,ON,0,2,202071,SS,Area 1,202,02ND ST,719,45,-122.3899151,37.7802367,3rd St: Unit -600 2nd St:,Bryant 300-600 / Harrison 600,31,4
273,330-05830,-,0,ON,0,2,330051,SS,Area 2,330,BRANNAN ST,583,135,-122.3982791,37.7768153,Brannan St: 200 - 500,5th & Brannan,32,34
274,471-00080,-,0,ON,0,2,471002,SS,Area 1,471,HARRISON ST,8,315,-122.3889659,37.7893303,Folsom St: Unit-800 1st:,Spear Unit-300,30,8
275,372-05180,-,0,ON,0,2,372052,SS,Area 3,372,CHINA BASIN ST,518,0,-122.39042114,37.77203155,4th St: 1200-1700 China Basin,MISSION BAY,34,4
276,606-15090,-,0,ON,0,15,606151,SS,Area 3,606,PINE ST,1509,180,-122.4208233,37.7895108,California: 1400 - 1700,California: 1400- 1700,50,21
277,720-03360,720-03004,36,ON,0,1,720032,MS,Area 1,720,WASHINGTON ST,336,0,-122.3996055,37.7960501,Washington St: 200 - 400,"Washington St: 200, 300, 500",77,8
278,701-14050,-,0,ON,0,15,701141,SS,Area 3,701,VAN NESS AVE,1405,270,-122.4221457,37.7886584,Van Ness Ave: 200 - 2100,Van Ness 200-2100,100,39
279,207-02020,-,0,ON,0,14,207022,SS,-,207,07TH ST,202,225,-122.4093564,37.7778349,,,32,34
280,582-01390,-,0,ON,0,1,582011,SS,Area 1,582,NEW MONTGOMERY ST,139,45,-122.3992721,37.786522,3rd St: Unit -600 2nd St:,New Montgomery / Hawthorne,32,8
281,209-00010,-,0,ON,0,14,209001,SS,Area 2,209,09TH ST,1,45,-122.4160686,37.7774318,9th St: Unit - 300 10th St,9th St Unit-300,32,34
282,571-08020,-,0,ON,0,12,571082,SS,Area 2,571,MONTGOMERY ST,802,90,-122.4034737,37.7965694,Montgomery St: 800 - 900,Montgomery: 700 - 800,106,6
283,472-09190,-,0,ON,0,15,472091,SS,Area 3,472,HYDE ST,919,270,-122.41721346,37.78970588,Hyde St: Unit - 1000,Hyde 800-1000,50,21
284,561-01180,-,0,ON,0,1,561012,SS,Area 1,561,MAIN ST,118,225,-122.3946263,37.7914899,Folsom St: Unit-800 1st:,Harrision 200/ Main Unit,108,8
285,561-03020,-,0,ON,0,2,561032,SS,Area 1,561,MAIN ST,302,225,-122.3917659,37.7892075,Folsom St: Unit-800 1st:,Harrision 200/ Main Unit,30,8
286,471-07220,-,0,ON,0,2,471072,SS,Area 1,471,HARRISON ST,722,315,-122.3981236,37.7820917,Harrison St: 400 - 800,Harrison 400-700,32,34
287,818-01660,-,0,ON,0,2,818012,SS,Port 10,818,BRANNAN ST,166,315,-122.3893724,37.7841007,Beale st and Delancy St,Delancy St 600,31,8
288,552-06530,-,0,ON,0,2,552061,SS,-,552,LONG BRIDGE ST,653,225,-122.39270078,37.77238125,,,34,4
289,350-01190,-,0,ON,0,1,350011,SS,Area 1,350,CALIFORNIA ST,119,180,-122.3982821,37.7933463,California: Unit - 900 Pine St,California: Unit - 700,108,8
290,363-01450,-,0,ON,0,12,363013,SS,Area 2,363,COLUMBUS AVE,145,225,-122.4054937,37.7969386,Columbus Ave: Unit - 1100,Columbus,104,6
291,446-00150,446-00001,15,ON,0,3,446001,MS,Area 2,446,GROVE ST,15,180,-122.4156497,37.7786923,Grove St: Fulton St: McAlliste,"Grove St: Unit, 100, 300",21,36
292,386-02230,-,0,ON,0,1,386021,SS,-,386,DRUMM ST,223,270,-122.3970349,37.7962326,,,108,8
293,542-03060,542-03002,6,ON,0,3,542032,MS,Area 2,542,LARKIN ST,306,90,-122.4169285,37.7807576,Larkin St: 100 - 300,"Larkin St. 100, 300",21,36
294,684-05763,684-05760,3,ON,0,14,684052,MS,-,684,TOWNSEND ST,576,315,-122.40146872,37.7721339,,,32,34
295,331-06620,-,0,ON,0,2,331062,SS,Area 2,331,BRYANT ST,662,315,-122.3995612,37.778512,Bryant St: 300-600 Stillman St,Bryant: 600,32,34
296,568-09770,-,0,ON,0,14,568091,SS,Area 2,568,MISSION ST,977,135,-122.4081617,37.7812937,Mission St: Unit - 1600,Mission 700-1100,32,34
297,363-00130,-,0,ON,0,1,363001,SS,Area 1,363,COLUMBUS AVE,13,225,-122.40374766,37.7957324,Columbus Ave: Unit - 1100,Columbus,104,6
298,500-04380,500-04006,38,ON,0,1,500042,MS,Area 2,500,JACKSON ST,438,0,-122.4033599,37.796476,Jackson St: 300 - 400,Jackson St: 300 - 400,106,6
299,330-05570,-,0,ON,0,2,330051,SS,Area 2,330,BRANNAN ST,557,135,-122.3977616,37.7772241,Brannan St: 200 - 500,5th & Brannan,32,34
300,418-06040,-,0,ON,0,2,418062,SS,-,418,FOLSOM ST,604,315,-122.39696781,37.78545586,,,32,8
301,471-10280,-,0,ON,0,14,471102,SS,Area 3,471,HARRISON ST,1028,315,-122.4049121,37.7767369,4th St: Unit 400 5th St:,Harrison - 1000,32,34
302,502-06250,-,0,ON,0,13,502061,SS,Area 2,502,JONES ST,625,270,-122.4133722,37.7873807,Jones St: Unit - 800,Jones: Unit - 800,50,36
303,205-03620,-,0,ON,0,2,205032,SS,-,205,05TH ST,362,225,-122.4020403,37.7790667,,,32,34
304,500-06180,-,0,ON,0,12,500062,SS,Area 2,500,JACKSON ST,618,0,-122.4057697,37.7961731,Jackson St: Unit - 800,Jackson: Unit - 800,104,6
305,701-17150,-,0,ON,0,15,701171,SS,Area 3,701,VAN NESS AVE,1715,270,-122.4227708,37.7917478,Van Ness Ave: 200 - 2100,Van Ness 200-2100,102,30
306,826-06330,-,0,ON,0,2,826061,SS,Port 10,826,DELANCEY ST,633,315,-122.3894095,37.7833824,Beale st and Delancy St,Delancy St 600,31,8
307,561-03100,-,0,ON,0,2,561032,SS,Area 1,561,MAIN ST,310,225,-122.39158914,37.78906611,Folsom St: Unit-800 1st:,Harrision 200/ Main Unit,30,8
308,831-04190,-,0,ON,0,2,831042,SS,Port 7,831,EMBARCADERO SOUTH,419,90,-122.3879341,37.7891073,South Embarcadero,South Embarcadero 400-700,30,8
309,339-02690,-,0,ON,0,2,339021,SS,Area 3,339,BERRY ST,269,135,-122.39515094,37.77427612,Townsend St: Unit-300 King St,Berry Street | 200-400 Block,34,4
310,422-08150,-,0,ON,0,12,422081,SS,Area 3,422,FRONT ST,815,270,-122.40004152,37.7991609,Front St: 600 - 800,Front: 600 - 800,77,8
311,582-01470,-,0,ON,0,1,582011,SS,Area 1,582,NEW MONTGOMERY ST,147,45,-122.3990902,37.7863761,3rd St: Unit -600 2nd St:,New Montgomery / Hawthorne,32,8
312,204-11310,-,0,ON,0,2,204111,SS,Area 3,204,04TH ST,1131,90,-122.39129896,37.77340252,4th St: 1200-1700 China Basin,MISSION BAY,34,4
313,336-12090,-,0,ON,0,15,336121,SS,Area 3,336,BUSH ST,1209,180,-122.4174013,37.7889953,Bush: 1100 - 1500,Bush: 1100-1500,50,21
314,568-05920,-,0,ON,0,1,568052,SS,Area 1,568,MISSION ST,592,315,-122.3996847,37.7882049,Mission St: Unit - 1600,Mission: 100.600,108,8
315,818-01500,-,0,ON,0,2,818012,SS,Port 10,818,BRANNAN ST,150,315,-122.3890546,37.7843489,Beale st and Delancy St,Delancy St 600,31,8
316,444-05290,-,0,ON,0,1,444051,SS,Area 2,444,GRANT AVE,529,270,-122.4059532,37.7923193,Grant Ave: Unit -1500,Grant: 400 - 1100,104,8
317,593-03260,-,0,ON,0,13,593032,SS,Area 1,593,OFARRELL ST,326,0,-122.4105924,37.7861527,Post St: Unit-600 Geary St,Ofarrell: Unit - 400,20,36
318,500-01100,-,0,ON,0,1,500012,SS,Area 2,500,JACKSON ST,110,0,-122.398856,37.797083,Jackson St: Unit - 800,Jackson: Unit - 800,77,8
319,417-00040,-,0,ON,0,15,417002,SS,Area 3,417,FRANK NORRIS ST,4,0,-122.41908543,37.78936214,FrankNorris: Unit Austin St,FrankNorris:Unit-100; Austin,50,21
320,202-04280,-,0,ON,0,2,202042,SS,Area 1,202,02ND ST,428,225,-122.3945188,37.783678,3rd St: Unit -600 2nd St:,Bryant 300-600 / Harrison 600,32,8
321,520-10110,-,0,ON,0,12,520101,SS,Area 2,520,KEARNY ST,1011,270,-122.4054529,37.797354,Grant Ave: Unit -1500,Kearny: 600 - 1000,106,23
322,830-08160,-,0,ON,0,11,830082,SS,Port 3,830,EMBARCADERO NORTH,816,45,-122.4006903,37.8029474,Embarcadero North Port,Embarcadero North | Unit-600,77,8
323,418-01110,-,0,ON,0,2,418011,SS,Area 1,418,FOLSOM ST,111,135,-122.3912308,37.7897432,Folsom St: Unit-800 1st:,Folsom-Steuart,30,8
324,818-01750,-,0,ON,0,2,818011,SS,Port 10,818,BRANNAN ST,175,135,-122.38924888,37.78398085,Beale st and Delancy St,Delancy St 600,31,8
325,612-14400,-,0,ON,0,15,612142,SS,Area 3,612,POLK ST,1440,90,-122.4205793,37.790432,Polk St: 100 - 2400,Polk Unit-900,105,21
326,340-01098,340-01090,8,ON,0,14,340011,MS,Area 3,340,BLUXOME ST,109,135,-122.39819892,37.77566641,Bluxome St: Unit - 100,Bluxome St. Unit - 100,32,4
327,208-05170,-,0,ON,0,42,208051,SS,Area 3,208,08TH ST,517,45,-122.4065031,37.7722602,Brannan St: 700 - 900 9th St,9th-11th Brannan Bryant Harrison,33,34
328,542-11090,-,0,ON,0,15,542111,SS,Area 3,542,LARKIN ST,1109,270,-122.4186116,37.7883034,Larkin St: Unit - 1100,Larkin Unit-1100,50,21
329,471-05350,-,0,ON,0,2,471051,SS,Area 1,471,HARRISON ST,535,135,-122.3936557,37.7853674,Harrison St: 400 - 800,Harrison 400-700,30,8
330,546-00740,-,0,ON,0,13,546002,SS,Area 2,546,LEAVENWORTH ST,74,90,-122.4137332,37.7816181,Hyde St: Unit - 1000,Leavenworth Unit-300,20,36
331,207-02130,-,0,ON,0,14,207021,SS,Area 2,207,07TH ST,213,45,-122.40893547,37.77774258,4th St: Unit 400 5th St:,4th St,32,34
332,568-06450,-,0,ON,0,1,568063,SS,Area 1,568,MISSION ST,645,135,-122.4006873,37.7871977,Mission St: Unit - 1600,Mission: 100-600,32,8
333,445-00910,-,0,ON,0,12,445001,SS,Area 3,445,GREEN ST,91,180,-122.4011042,37.8004397,Broadway St: Unit - 800,Battery: 800 - 1200,77,8
334,330-07330,-,0,ON,0,14,330071,SS,Area 3,330,BRANNAN ST,733,135,-122.4018333,37.7740165,Brannan St: 700 - 900 9th St,9th-11th Brannan Bryant Harrison,32,34
335,612-12140,-,0,ON,0,15,612122,SS,Area 3,612,POLK ST,1214,90,-122.42011884,37.78815757,,,50,21
336,869-04530,-,0,ON,0,2,869043,SS,-,869,TERRY A FRANCOIS BLVD,453,90,-122.38674508,37.77205697,,,34,4
337,720-00260,-,0,ON,0,1,720002,SS,Area 1,720,WASHINGTON ST,26,0,-122.3966833,37.7965136,Washington St: Unit - 800,Washington: 600 - 900,77,8
338,471-05210,-,0,ON,0,2,471051,SS,Area 1,471,HARRISON ST,521,135,-122.3933489,37.78561,Harrison St: 400 - 800,Harrison 400-700,30,8
339,864-04280,-,0,ON,0,2,864042,SS,Port 8,864,SPEAR ST,428,225,-122.3889802,37.7883787,South Sea Wall Port,Spear Street | 400,30,8
340,330-05150,-,0,ON,0,2,330051,SS,-,330,BRANNAN ST,515,135,-122.3968626,37.7779344,,,32,34
341,546-00570,-,0,ON,0,13,546001,SS,Area 2,546,LEAVENWORTH ST,57,270,-122.41381134,37.78123401,Hyde St: Unit - 1000,Leavenworth Unit-300,21,36
342,470-12510,-,0,ON,0,14,470121,SS,Area 2,470,HOWARD ST,1251,135,-122.412699,37.7752438,Howard St: 800 - 1600,Howard 1400-900,32,34
343,444-04170,-,0,ON,0,1,444041,SS,Area 2,444,GRANT AVE,417,270,-122.4057087,37.79113,Grant Ave: Unit -1500,Grant: 400 - 1100,104,8
344,500-05100,-,0,ON,0,1,500052,SS,Area 2,500,JACKSON ST,510,0,-122.4039171,37.7964047,Jackson St: Unit - 800,Jackson: Unit - 800,106,6
345,666-08210,-,0,ON,0,13,666081,SS,Area 3,666,SUTTER ST,821,180,-122.4144001,37.7884275,Bush St: 100 - 900 Sutter St,Sutter: Unit - 800,50,21
346,568-10090,-,0,ON,0,14,568101,SS,Area 2,568,MISSION ST,1009,135,-122.4089271,37.7806922,Mission St: Unit - 1600,Mission 700-1100,32,34
347,418-06730,-,0,ON,0,2,418063,SS,-,418,FOLSOM ST,673,135,-122.3985622,37.783954,,,32,8
348,606-16030,-,0,ON,0,15,606161,SS,Area 3,606,PINE ST,1603,180,-122.4224758,37.789301,California: 1400 - 1700,California: 1400- 1700,100,39
349,202-05720,-,0,ON,0,2,202054,SS,-,202,02ND ST,572,225,-122.3925693,37.7821194,,,31,8
350,568-05010,-,0,ON,0,1,568051,SS,-,568,MISSION ST,501,135,-122.3976256,37.7896172,,,32,8
